id;created_at;updated_at;deleted_at;text;unfiltered_text;period;teacher_practice;teacher_lector;score_usefulness;score_interesting;score_complexity;count_emotional_negative;count_emotional_neutral;count_emotional_positive;is_anonymous;user_id;elective_id;verified_at;elective;user
763;2023-05-23T06:52:18.000000Z;2023-05-23T06:52:19.000000Z;;"Очень интересный электив. Лекции проходят легко, на семинарах выполняли различные кейсы по теме лекций. Все было очень интересно, а главное полезно. Если возникают сложности, преподаватель объясняет четко и грамотно. Для тех, кто хочет узнать как стоить взаимодействие и обучение с современными детьми, этот электив для вас.";;"2023 весна";"Семеновских Татьяна Викторовна";"Семеновских Татьяна Викторовна";5;5;4;0;0;5;1;968;364;2023-05-23T06:52:19.000000Z;"Современные дети: как они общаются, учатся, растут";2021;"Институт психологии и педагогики";Психология
764;2023-05-23T07:09:38.000000Z;2023-05-23T07:09:41.000000Z;;"Закрыться легко, достаточно выполнять не сложные домашки и присутствовать на парах. На тренинге дается полезная теория, применимая к обычной жизни, обсуждаются различные кейсы и пути их решения. Также можно поделиться своими жизненными ситуациями. Обстановка на парах очень безопасная и достаточно теплая. Анастасия Ильинична, спасибо за такой чудесный электив!";;"2023 весна";"Гафнер Анастасия Ильинична";"Гафнер Анастасия Ильинична";5;5;5;0;1;4;1;970;390;2023-05-23T07:09:41.000000Z;"Тренинг личностного роста и межличностного взаимодействия";2022;"Институт психологии и педагогики";Психология
765;2023-05-23T08:21:38.000000Z;2023-05-23T08:21:40.000000Z;;"Достаточно Интересный курс об философии кинематографа разных стран.";;"2023 весна";"Григоришин Сергей Викторович";"Григоришин Сергей Викторович";5;5;5;0;0;1;0;798;407;2023-05-23T08:21:40.000000Z;"Философия кино";2022;"Институт социально-гуманитарных наук";Медиакоммуникации
766;2023-05-23T10:15:44.000000Z;2023-05-23T10:15:45.000000Z;;"Философия кино - это общеобразовательный курс, направленный, в первую очередь, на развитие навыка понимания кино искусства и его самостоятельной интерпретации. Заблуждается тот, кто подумает, что раз анализ индивидуальный, дело это плёвое. Обсуждение фильма всегда проходит в группе, поэтому ваша трактовка может и будет подвергнута сомнению множество раз. Анализ фильмов происходит не с точки зрения бытовой морали, личных убеждений или чего-либо подобного. К каждому фильму придётся искать свой подход и рассматривать его сквозь призму философии и религии.
Курс лично я оцениваю высоко, и если вы задаетесь целью научиться смотреть кино (а это незаурядный навык), тогда вам определенно сюда.";;"2023 весна";;;5;5;3;1;3;2;0;980;407;2023-05-23T10:15:45.000000Z;"Философия кино";2019;"Институт социально-гуманитарных наук";"Зарубежное регионоведение"
767;2023-05-23T10:20:01.000000Z;2023-05-23T10:45:39.000000Z;;"Без биологической школьной базы вам будет тяжело на этом элективе. Автомат на 3 гарантирован, если ходите на все пары и сдаете все практические работы по всем правилам. Если хотите закрыться на 4 или 5, то придется выходить на зачет. Баллы зажимает и выставляет все спустя месяц-два, что очень пошатывает нервы и демотивирует делать задания. Лекции Плотникова довольно монотонно рассказывает, но информация познавательная. На практических занятиях достаточно интересно: вы будете делать задания по исследованию своего внимания, памяти, сенсорных систем, интеллекта, воле, эмоциям. Самым запоминающимся заданием для меня было выявления нарушений мышления (мы выявляли по видеоматериалам нарушения мышления у людей с тотальным слабоумием, шизофренией, олигофренией, эпилепсией)";;"2023 весна";"Плотникова Марина Васильевна";"Плотникова Марина Васильевна";4;3;2;2;3;2;1;970;312;2023-05-23T10:45:39.000000Z;"Психика и мозг";2022;"Институт психологии и педагогики";Психология
768;2023-05-23T10:38:12.000000Z;2023-05-23T10:38:13.000000Z;;"Профильный электив, умный и строгий преподаватель";;"2023 весна";"Шабалин Андрей Михайлович";"Шабалин Андрей Михайлович";4;4;3;0;0;1;1;887;236;2023-05-23T10:38:13.000000Z;"Организация противодействия компьютерным атакам";2021;"Институт математики и компьютерных наук";"Механика и математическое моделирование"
769;2023-05-23T11:29:03.000000Z;2023-05-23T11:29:03.000000Z;;;;"2022 весна";;;5;5;5;;;;0;984;76;2023-05-23T11:29:03.000000Z;"Дизайн сайтов и мультимедийных лонгридов";2021;"Институт наук о земле";Туризм
770;2023-05-23T11:37:25.000000Z;2023-05-23T11:39:43.000000Z;;"Жизненно необходимо пройти этот курс всем, кто так или иначе хочет связать свою жизнь или профессию с Востоком. Это ваша санитарная норма. Без этого курса вы, если не прочитаете предложенную на элективе литературу самостоятельно, не станете толковым арабистом, китаистом, востоковедом, и ещё целый ряд профессий вероятно будет для вас закрыт. 
Курс, однако, сложен для понимания на первых порах, но ваши усилия будут стоить затраченных сил и нервов. Главной сложностью я бы назвал перелом в себе ""европейскости"" со всеми её вытекающими. 
Электив внедряет в вас восточные парадигмы мышления, что раз и навсегда меняет восприятие такой диковинки, как Восток.";;"2022 осень";;;5;5;1;1;3;2;0;980;484;2023-05-23T11:39:43.000000Z;"Введение в восточную философию";2019;"Институт социально-гуманитарных наук";"Зарубежное регионоведение"
771;2023-05-23T11:47:31.000000Z;2023-05-23T11:47:32.000000Z;;"Очень интересный электив, но нужны базовые знания финансов и экономики. Если вы их не знаете, вам будет немного сложно. Но преподаватель объясняет все на лекционных занятиях, так что стоит быть внимательней.  А так весь семестр решали интересные кейсы, сами раскрывали темы бизнеса и многое касаемо  финансов и кредитов на международном уровне. Я не пожалела что прошла этот полезный электив.";;"2023 весна";"Дегтярёва Екатерина Владимировна";"Дегтярёва Екатерина Владимировна";5;5;4;1;0;4;1;988;413;2023-05-23T11:47:32.000000Z;"Финансовые и валютно-кредитные аспекты международного бизнеса";2020;"Институт социально-гуманитарных наук";"Международные отношения"
772;2023-05-23T12:09:46.000000Z;2023-06-10T08:15:43.000000Z;;"Крайне не рекомендую данный электив, если вы не разбираетесь в математике. Даже если записываетесь с целью её понять, вам всё равно не сюда. 

Математика - это великая вещь, не поспоришь. Так что используйте её, просчитайте все вероятности получения автомата, ибо здесь его получить довольно сложно.

И если вы всё-таки записались, значит или у вас есть абсолютно всё знающий друг, или вы сумасшедший.

На элективе разбираются различные пространства и темы, связанные с ними. Матрицы, базисы, векторы, оболочки, операторы, квадратичные формы и многое другое - всё это ожидает вас.

Всем удачи!

P. S. И да, помните, вы ходите в университет за знаниями, а не за баллами. (Вершинина С. В.)
(P. S.)^2 Каждый студент должен знать, где находиться деканат. (Вершинина С. В.)";;"2023 весна";"Вершинина Светлана Валерьевна";"Вершинина Светлана Валерьевна";3;2;1;4;5;3;1;667;178;2023-06-10T08:15:43.000000Z;"Линейная алгебра";2022;"Институт математики и компьютерных наук";"Прикладная информатика"
773;2023-05-23T13:53:37.000000Z;2023-05-23T13:53:40.000000Z;;"Интересный электив для тех, кто хотел бы подтянуть свои знания по географии. Организовано все следующим образом : на лекция проходятся поочередно разные части света : Европа, Северная и Южная Америка, Африка, Ближний Восток, Азия. Рассказывают про то, какие страны в них расположены, валюты, языки, население стран, общая информация и разные интересные факты о них, на некоторых лекциях показывался личный опыт путешествий в Европе. Для того, чтобы получать баллы, нужно во-первых посещать лекции (3 балла за каждую, если не ошибаюсь) и делать контурные карты по пройденным на лекциях частям света. Да, нужно будет купить контурные карты как в школе, либо же просто распечатывать их. Задание состоит в том, чтобы отметить границы и названия государств, их столицы, формы правления, валюты и государственные языки, нарисовать их флаги. Каждую такую карту нужно защитить - это небольшой опрос от преподавателя по пустой карте: какая страна, какая столица и т. д. 
Резюмируя, хочу сказать, что электив был интересным, потому что сам преподаватель является на мой взгляд интересным человеком, на лекциях скучать не приходилось. Но нельзя сказать, что его очень просто закрыть, у меня на каждую карту уходило по 3 - 5 часов, плюс время на разучивание стран и информации о них, поэтому легкость 3 из 5.";;"2022 осень";"Маршинин Александр Владимирович";"Маршинин Александр Владимирович";5;5;3;0;7;2;1;449;273;2023-05-23T13:53:40.000000Z;"Политическая география";2021;"Институт математики и компьютерных наук";"Прикладная информатика"
774;2023-05-23T14:11:41.000000Z;2023-05-23T14:11:44.000000Z;;"Курс интересный, закрыться легко! Домашнего задания нет, лекций тоже - просто сказка). Преподаватель крутой, информацию преподносит максимально доступно и готова объяснять,объяснять одно и то же разными способами, если кто-то недопонял  или задал вопрос. Атмосфера очень позитивная, задания интересные. Кто хочет узнать что-то новое - узнает, кто легко закрыться - закроется чисто посещениями. В общем, советую!)";;"2023 весна";"Суворова Людмила Григорьевна";;4;4;5;0;1;5;1;1000;184;2023-05-23T14:11:44.000000Z;Логика;2021;"Институт социально-гуманитарных наук";Журналистика
775;2023-05-23T14:24:55.000000Z;2023-05-23T15:17:38.000000Z;;"Если кто-то хочет легко закрыться - точно не сюда. На лекциях будут рассказывать что-то про рекламу, что-то про визуал... информация самая базовая, есть на первом же сайте в интернете, преподносится неинтересно и даже душно. Критика реклам мировых бренов, которые входят в ТОП5 самых-самых за всю историю существования рекламы - просто нонсенс))). На лабораторных занятиях вы будете работать в самой программе. Я считаю, что курс построен некорректно, так как преподаватель работает на своём компьютере и выводит это на проектор, а потом называет студентов очень ""лестными"" словами. Это не видосы на ютубе, отмотать и посмотреть упущенное, чтобы понять как сделать или увидеть свой косяк, не выйдет. Креатива тоже не дождётесь, ведь будете проектировать только то, что задумал преподаватель. Ни просто костяк, чтобы вы научились делать те или иные плюхи, а прям полностью то, что он посчитал нужным. Выходит так, что весь семак вы что-то делаете, а что именно - чёрт его знает, и потом приходит время итогового проекта. Делать его вы будете полностью сами. Преподаватель сам по себе со своими странностями. В общем, курс не советую.";;"2023 весна";"Мокроусов Сергей Иванович";"Мокроусов Сергей Иванович";2;2;1;7;2;3;1;1000;2;2023-05-23T15:17:38.000000Z;"3D и медийная реклама в программе 3DS MAX";2021;"Институт социально-гуманитарных наук";Журналистика
776;2023-05-23T14:42:15.000000Z;2023-05-23T15:18:28.000000Z;;"Курс бомбезный! Преподаватель шикарный! Советую брать! 

На занятиях Елена Эриковна рассказывает про рекламу почти от А до Я. Делает это интересно, с полным пониманием сферы и любовью к делу, с улыбкой на лице. Очень важно, что преподаватель - практик! Она много лет работает в этой области и правда знает что и как происходит. На курсе будет не только теория, но и задания в группах: какие-то в аудитории, какие-то домой. Ничего за рамки пройденного не выходит, поэтому сделать работу можно без сложностей. 

Однако, для тех, кто совсем не готов ничего делать и посещать пары, курс вряд ли подойдёт. Зачёт за красивые глазки не получите. Присутствие на парах и выполнение работ необходимо. В начале занятия пишете небольшую работу по материалу с предыдущего занятия. Насколько я помню, воспользоваться тетрадкой или телефоном можно. Так отмечается посещение. По заданиям не все и не всегда получают максимум, поэтому закрыться за месяцок или появиться в конце семестра - плохая идея.

В общем, курс для тех, кто правда хочет что-то узнать. Южакова просто любовь)).";;"2022 осень";"Южакова Елена Эриковна";"Южакова Елена Эриковна";5;5;4;1;5;11;1;1000;54;2023-05-23T15:18:28.000000Z;"Власть рекламы и искусство связей с общественностью";2021;"Институт социально-гуманитарных наук";Журналистика
777;2023-05-23T14:56:08.000000Z;2023-05-23T14:56:09.000000Z;;"Отличный электив для тех кто реально хочет разобраться в теме продвижения своего продукта/блога/проекта/бизнеса в соц сетях, особенно полезно для Instagram, но можно работать и с ВК или Telegram. Информация преподносится интересно, со множеством примеров. Количество дз в самый раз, задания даются максимально разные и интересные, например создание визуала для аккаунта/стратегия продвижения/оформление сторис, reals/ и тд. Закрыться легко, если выполнять дз, преподавать лояльный и всегда поможет, если понадобится, рекомендую)";;"2023 весна";"Кичикова Дарья Владимировна";"Кичикова Дарья Владимировна";5;5;5;0;0;4;1;1008;422;2023-05-23T14:56:09.000000Z;"Цифровой маркетинг: продвижение проектов в социальных сетях";2021;"Финансово-экономический институт";Менеджмент
778;2023-05-23T15:01:50.000000Z;2023-05-23T15:01:53.000000Z;;"Из пюсов могу выделить то, что преподаватель всегда на связи. На этом они и заканчиваются)).
Несмотря на то, что это электив, требуют так, как ни по одному профильному. Я работать привыкла и на зачёт за красивые глазки не рассчитывала, но здесь было прям адово много всего и всякого, а главное, совершенно ненужного. 
Баллы за присутствие ставятся достаточно сложно). В начале занятия пускают листочек, вы записываетесь. После проверяют список, чтобы убедиться в том, что зайчиков нет. Далее вы записываете в тетрадь всю лекцию и доклады(к ним мы ещё вернёмся), скидываете в формате пдф и там уже от количества+наполнения зависит балл ЗА ПОСЕЩЕНИЕ. На паре работать придётся, иначе баллов не видать. На 2, если не ошибаюсь, занятии Наталия Николаевна даёт список тем для рефератов, докладов и ещё чего-то, уже не помню, слава Богу. И вы их начинаете готовить. Там от реферата больше название, так как вы делаете полноценную курсовую работу! Ребят, это правда трэш)). Ладно выступить перед аудиторией и ответить на вопросы(за которые тоже дают баллы), но подготовить такую обширную работу...сложно это, в общем. Так же будет 2 контрольные работы, если мне память не изменяет, и несколько тестов. В лекциях и докладах не всегда есть эта информация из-за чего возникает вполне логичный вопрос: где её брать-то? На зачётную неделю попасть совершенно несложно, даже если все занятия посещаешь и выполняешь задания. А сам же зачёт с 81 балла. Хорошо подумайте перед записью на курс. А тем, кто на него всё-таки попал, желаю удачи.";;"2022 осень";"Томчук Наталия Николаевна";;2;1;1;6;7;7;1;1000;226;2023-05-23T15:01:53.000000Z;"Нефть и газ";2021;"Институт социально-гуманитарных наук";Журналистика
779;2023-05-23T15:03:12.000000Z;2023-05-23T15:04:15.000000Z;;"Больше НЕ советую, чем советую( Курс от ВШЭ, проходит онлайн. Концепция такая - лекция и тест. Для тех кто не силён в биологии, будет крайне тяжело разбираться в материалах лекций, но плюс в том что тесты все можно легко списать, а вот с написанием !обязательного! теста-экзамена в конце электива, независимо от того сколько баллов ты набрал, придётся потрудиться, получилось сдать только со 2 раза, так как экзамен проходит с камерами и трансляцией экрана)))";;"2022 осень";;;3;2;3;1;2;0;1;1008;239;2023-05-23T15:04:15.000000Z;"Основы генетики";2021;"Финансово-экономический институт";Менеджмент
780;2023-05-23T15:42:34.000000Z;2023-05-23T15:42:35.000000Z;;"Очень интересный электив, на котором вам понятно и наглядно рассказывают, как работают финансовые процессы. Учебный материал будет вам полезен в  повседневной жизни. Баллы можно заработать легко, выполняя задания на паре. На домашнее изучение материала ничего не уходит, поскольку вы можете все успеть за пары.";;"2023 весна";"Юманова Наталья Николаевна";"Юманова Наталья Николаевна";5;5;5;0;1;3;1;1019;73;2023-05-23T15:42:35.000000Z;"Деньги цифровой экономики";2022;"Финансово-экономический институт";Экономика
781;2023-05-23T17:43:41.000000Z;2023-05-23T17:43:42.000000Z;;"однозначно советую! максимально доступно и интересно преподносится информация, даже если вы далеки от экономики. практики интересные, даются небольшие задания, по типу где лучше взять кредит или рассчитать налоги, все это параллельно объясняется, никто вас в открытом море не бросит. за семестр нужно сделать 1 раз презентацию буквально на 5 минут, за это дается много баллов и задание это обязательное. 2 раза задавали написать глоссарии, но это буквально 10 минут вашего времени. самый лучший электив за 3 курса обучения.";;"2023 весна";"Фрицлер Анжелика Викторовна";"Фрицлер Анжелика Викторовна";5;5;5;0;0;2;1;1031;183;2023-05-23T17:43:42.000000Z;"Личная финансовая безопасность";2020;"Институт биологии";Биология
782;2023-05-23T17:47:57.000000Z;2023-05-23T17:48:00.000000Z;;"электив в целом неплохой. первую половину электива препод сама ведет лекции, параллельно давая психологические тестики в интернете или какие то задания в группах, но они были довольно интересными, в остальном можно заняться своими делами. вторую половину семестра мы делились по парам и брали тему=эмоцию (злость, радость, ревность и т.д.) и представляли свои проекты. проект должен был в идеале длится все полтора часа, но мы уложились минут в 50 и никто нас за это не корил. так и пройдет вся половина семестра, слушая доклады других и один раз выступая самому (в паре с каким-нибудь человеком).";;"2022 весна";"Любимова Елена Анатольевна";"Любимова Елена Анатольевна";4;4;4;0;0;1;1;1031;445;2023-05-23T17:48:00.000000Z;"Эмоциональный интеллект";2020;"Институт биологии";Биология
783;2023-05-23T17:51:03.000000Z;2023-05-23T17:51:04.000000Z;;"если вы не с инбио - думаю, будет сложновато. лекции довольно увлекательные, всегда отпускали пораньше. лаб - не было, вместо них в тимсе задавали пару ситуативных задач по пройденной теме, сроком выполнения - неделя, но все легко гуглится в целом, но препод любит, чтобы было написано своими словами. если никогда не касались темы гормонов - будет интересно.";;"2023 весна";"Елифанов Андрей Васильевич";"Елифанов Андрей Васильевич";5;4;5;0;0;1;1;1031;68;2023-05-23T17:51:04.000000Z;"Гормоны управляют миром";2020;"Институт биологии";Биология
784;2023-05-23T17:55:16.000000Z;2023-05-23T17:55:19.000000Z;;"закрыться очень легко, отмечались всегда ставя плюсики в тимсе, поэтому в целом можно было иногда профилонить. информация показалась мне не особо новой и интересной, но преподша молодая и лояльная. часто давались задания в группах, в целом иногда даже интересные. пары - без перерыва, но зато отпускают раньше, но преподша почти всегда опаздывала....";;"2022 осень";толкунова;толкунова;3;3;5;0;0;1;1;1031;265;2023-05-23T17:55:19.000000Z;"Первая психологическая помощь";2020;"Институт биологии";Биология
785;2023-05-23T17:58:26.000000Z;2023-05-23T17:58:29.000000Z;;"лекции для меня были скучные, рассказывается об истоках кино, но что понравилось, так это то, что за посещением там особо не следили))
преподавательница вообще душка, очень смешно шутит)
на практиках действительно мы смотрели фильмы на каждую пару, а затем их обсуждали. не понравилось мне то, что большинство фильмов было с прошлого века, некоторые немые, черно-белые.
но если хоть один раз что то вякнешь на паре, баллы уже поставят.
лично я закрылась без проблем, так как что-то умудрялась сказать, последний месяц на пары не ходила вообще.
под конец семестра нужно было написать две рецензии по двум фильмам, как по мне, особо к этому не прикапывались. и ещё одна работа где то в середине семестра, нужно было написать о фильме, который мы считаем культовым.
электив несложный, правда придётся раз в неделю потратить пару часов на просмотр фильма, краткое содержание прочитать не получится, так как особое внимание уделяется монтажу, звуку и т.д.";;"2022 весна";шилина;шилина;4;5;5;0;0;1;1;1031;146;2023-05-23T17:58:29.000000Z;"Кинотекст: от сериала к арт-хаусу";2020;"Институт биологии";Биология
786;2023-05-23T18:46:27.000000Z;2023-05-23T18:46:28.000000Z;;"Много интересной полезной информации в лекциях , интересные кейсы на семинарах 
Екатерина Владимировна одна из самых классных преподавателей с которыми я встречалась на парах 🥰
Материал не скучный, если работаешь то баллов не пожалеют. Всем советую😊";;"2023 весна";"Дегтярёва Екатерина Владимировна";"Дегтярёва Екатерина Владимировна";5;5;5;0;0;2;0;1034;413;2023-05-23T18:46:28.000000Z;"Финансовые и валютно-кредитные аспекты международного бизнеса";2020;"Финансово-экономический институт";Экономика
787;2023-05-23T19:56:36.000000Z;2023-05-23T19:56:36.000000Z;;"В целом, было несложно закрыть электив, если более менее ходить на пары, выполнять задания. От электива ожидала немного другого, было скучно, так как большую часть электива составляли никому неинтересные презентации. Сам преподаватель конечно милая женщина, но не давала новой и полезной информации.";;"2023 весна";"Мастерских Светлана Валерьевна";;3;2;4;1;2;0;1;1037;21;2023-05-23T19:56:36.000000Z;"Английский язык в профессиональной сфере (педагогика)";2020;"Институт социально-гуманитарных наук";Лингвистика
788;2023-05-23T20:14:02.000000Z;2023-05-23T20:14:34.000000Z;;"Данный электив был настолько скучным, что на каждой паре хотелось спать. Преподаватель такой же древний как и сами мифы. Набрать баллы просто за посещениее не получиться, за лекции ставилось 2 балла, за семинары 1. Чтобы получить зачет нужно делать много докладов и презентаций по непонятным учебникам. Пары состояли просто из чтения докладов.";;"2023 весна";"Яковлев Валентин Валентинович";"Яковлев Валентин Валентинович";2;1;1;4;1;0;1;1037;206;2023-05-23T20:14:34.000000Z;"Мифы народов мира";2020;"Институт социально-гуманитарных наук";Лингвистика
789;2023-05-24T05:41:40.000000Z;2023-05-24T05:41:42.000000Z;;"Отличный электив для людей, кому интересны сети и работа в ОС Linux - все это здесь есть. Преподаватель замечательно объясняет материал и дает вполне посильные практические задания. На лекциях обычно разбираем 50% сетей и 50% работы в Linux'e. Поработали с дистрибутивами Debian, CentOS, Astra. Лабораторные выполняли с использованием GNS3.
Заработать зачет вполне возможно, если ходить на пары и выполнять лабораторные работы (баллы в основном за них). Полным новичкам, вероятно, будет сложновато, но все темы разбираются с азов, так что главное желание и время.";;"2023 весна";"Шабалин Андрей Михайлович";"Шабалин Андрей Михайлович";5;5;4;0;3;4;1;1043;45;2023-05-24T05:41:42.000000Z;"Введение в сетевое и системное администрирование";2021;"Институт математики и компьютерных наук";"Информационная безопасность"
790;2023-05-24T05:46:41.000000Z;2023-05-24T05:46:43.000000Z;;"Очень интересный и познавательный электив, который было бы здорово пройти каждому студенту, поскольку каждый из нас находится в медиапространстве. Баллы заработать несложно, каждая пара - инсайт. Разные виды работ, но все очень интересные. Узнаете, как работают медиа, как отличить фейк от достоверной информации по стандартам журналистики и многое другое.";;"2023 весна";"Андреева Анна Анатольевна";;5;5;5;0;0;4;1;1044;194;2023-05-24T05:46:43.000000Z;"Медиаэкология информационной среды";2022;"Институт социально-гуманитарных наук";"Педагогическое образование (с двумя профилями подготовки)"
791;2023-05-24T05:58:44.000000Z;2023-05-24T05:58:48.000000Z;;"Довольно полезный и интересный вводный курс для тех, кто никогда не работал с Linux. Даётся краткое ознакомление с системой и работой компьютерных сетей. Важно отметить, что именно краткое! Я ожидал узнать побольше теории о внутреннем устройстве сетей, но, как оказалось, на курсе преобладала только практика их использования.

Практики действительно много, необходимо закрывать лабораторные работы. Преподаватель явно хорошо разбирается в теме, но понимать весь материал от него довольно трудно, в особенности, когда ближайшая лабораторная работа идёт сразу же за лекцией. Очень не хватало письменного структурированного теоретического материала по темам, приходилось очень много искать в интернете, но далеко не всегда там находится то, что тебе нужно.

Инструкции к лабораторным работам преподаватель давал в виде схемы виртуальной сети, которую необходимо было реализовать в пекарнях внутри VirtualBox. Также, часто список заданий давался в виде «иероглифов» в текстовом файле, который состоял из английских слов, скобок и разных стрелочек (=>, >>,  <<), что затрудняло понимание. Поэтому единственным вариантом было с первого раза улавливать задание устно и сразу же его себе записывать в нормальном виде, иначе потом без бутылки разобраться уже не получится =)

В целом, электив показался интересным, но весьма сложным. Решайте сами, нужно оно вам или нет. Удачи!";;"2023 весна";"Шабалин Андрей Михайлович";"Шабалин Андрей Михайлович";4;4;2;4;7;2;1;1040;45;2023-05-24T05:58:48.000000Z;"Введение в сетевое и системное администрирование";2022;"Институт математики и компьютерных наук";"Информационная безопасность"
792;2023-05-24T06:17:10.000000Z;2023-05-24T06:17:13.000000Z;;"Очень хороший преподаватель. Можно слушать лекцию и параллельно сидеть в телефоне, ибо информация запоминается легко, благодаря преподавателю. Можно услышать много хороших шуток. Сам преподаватель добрый и веселей. На практической части, готовить и рассказывать лекции, ничего тяжело, иногда их обсуждают. Короче преподаватель топ, я бы еще раз к нему записался";;"2023 весна";"Каземов Виктор Владимирович";"Каземов Виктор Владимирович";5;5;5;1;1;4;1;1046;15;2023-05-24T06:17:13.000000Z;"Актуальная психиатрия";2022;"Институт государства и права";"Судебная и прокурорская деятельность"
793;2023-05-24T06:20:40.000000Z;2023-05-24T06:20:43.000000Z;;"Мне сказали, что это легкий электив, но почти каждую пару мы стабильно пишем 1 эссе, слушаем музыку и представляем, что-то под нее и должны это записать, тоже самое с картинами. Защищаем 3 проекта. Это нудный и скучный электив, только для творческих людей подойдет.";;"2023 весна";"Овсянникова Оксана Александровна";"Овсянникова Оксана Александровна";2;1;2;1;2;0;1;1046;120;2023-05-24T06:20:43.000000Z;"Искусство и человек";2022;"Институт государства и права";"Судебная и прокурорская деятельность"
794;2023-05-24T07:33:43.000000Z;2023-05-24T07:33:46.000000Z;;"Лучший преподаватель, лучший электив. Если вы хотите с удовольствием, а главное с пользой провести время то вам сюда. Баллы набираются очень легко, домашние задания интересные и не на каждую пару. Преподаватель знает тонну разных методик, тестов, групповых заданий для выявления и развития навыков лидерства в каждом человеке.";;"2023 весна";"Казанцева Светлана Михайловна";"Казанцева Светлана Михайловна";5;5;5;1;0;3;1;1052;176;2023-05-24T07:33:46.000000Z;"Лидерство и стратегическое мышление";2022;"Институт наук о земле";"Картография и геоинформатика"
795;2023-05-24T07:43:16.000000Z;2023-05-24T07:43:21.000000Z;;"Вообще, этот электив - одна из лучших вещей, что случалась со мной в жизни. Если вы хоть как-то интересуетесь восточной философией и не только, то будете в восторге, ибо порой кажется, что через Сергея Викторовича говорит сам Лао-Цзы или Аристотель, потому что я не знаю как иначе можно быть таким крутым. 

Если говорить о более низменных вещах, то зачет вы получите, даже если просто будете сидеть и ломать мозг вопросами ""блин, да что это все значит?"" и порой говорить эти слова вслух. Преподаватель ваши умственные терзания замечает и оценит. Скучать у вас не получится точно, ибо Сергей Викторович хороший оратор, рассказывает интересно, с обилием хорошего тонкого юмора. 

На парах никто не будет требовать от вас ответа, принуждения здесь нет. Прочитали текст - обсуждаем. Не бойтесь своих мыслей и вариантов понимания прочитанного. Вы же учитесь. Даже если вам сложно, то Сергей Викторович скорректирует вас и направит в верное направление. 

Преподаватель также очень ценит заинтересованных ребят и всячески помогает им, развернуто отвечая на любые вопросы по теме. После каждой пары я уходила с чувством воодушевления.";;"2022 весна";"Григоришин Сергей Викторович";"Григоришин Сергей Викторович";5;5;3;4;0;8;0;1049;484;2023-05-24T07:43:21.000000Z;"Введение в восточную философию";2020;"Институт биологии";Биология
